employee_id,full_name,email,department,title,hire_date,term_date,employment_type,status
E01052,James Holland,james.holland@meridian-energy.com,Operations,Clothing/textile technologist,2016-07-06,,FTE,active
E00671,John Gonzalez,john.gonzalez@meridian-energy.com,Operations,Occupational hygienist,2016-08-11,,FTE,active
E01173,Bryan Jones,bryan.jones@meridian-energy.com,Operations,Geophysicist/field seismologist,2012-01-02,,FTE,active
E00250,Kelly Ortiz,kelly.ortiz@meridian-energy.com,Engineering,IT consultant,2025-07-21,,FTE,active
E00094,Mary Mitchell,mary.mitchell@meridian-energy.com,Sales & Key Accounts,Psychotherapist,2024-01-17,,FTE,active
E01030,Pamela Williams,pamela.williams@meridian-energy.com,Sales & Key Accounts,Sub,2012-03-14,,FTE,active
E00107,Jose Day,jose.day@meridian-energy.com,Operations,Hospital pharmacist,2015-10-09,,FTE,active
E00212,Leslie Bradley,leslie.bradley@meridian-energy.com,Operations,Plant breeder/geneticist,2015-10-22,,FTE,active
E00404,Lisa Stevenson,lisa.stevenson@meridian-energy.com,Operations,"Surveyor, hydrographic",2018-06-13,,FTE,active
E00867,Jessica Mora,jessica.mora@meridian-energy.com,Operations,"Surveyor, rural practice",2025-02-28,,FTE,active
E00654,Christy Wilkerson,christy.wilkerson@meridian-energy.com,Customer Care,"Administrator, sports",2020-02-01,,FTE,active
E00699,Elizabeth Thomas,elizabeth.thomas@meridian-energy.com,Field Services,"Producer, television/film/video",2020-03-21,,Contractor,active
E00323,Mark Ferguson,mark.ferguson@meridian-energy.com,Finance & Accounting,Retail manager,2013-10-10,,FTE,active
E00745,Elaine Miller,elaine.miller@meridian-energy.com,Field Services,Museum/gallery curator,2025-05-06,,FTE,active
E01180,Amber Carpenter,amber.carpenter@meridian-energy.com,Operations,Manufacturing systems engineer,2021-06-09,,FTE,active
E00214,Dana Marshall,dana.marshall@meridian-energy.com,Engineering,Computer games developer,2018-08-18,,FTE,active
E00663,Jorge Adkins,jorge.adkins@meridian-energy.com,Operations,"Pharmacist, hospital",2024-03-14,,FTE,active
E00442,James Curtis,james.curtis@meridian-energy.com,Sales & Key Accounts,Educational psychologist,2025-12-09,,FTE,active
E00249,Haley Alexander,haley.alexander@meridian-energy.com,Field Services,"Journalist, newspaper",2026-02-10,,FTE,on_leave
E00135,Diana Hamilton,diana.hamilton@meridian-energy.com,Operations,"Engineer, materials",2022-06-27,,FTE,active
E00563,Crystal Hampton,crystal.hampton@meridian-energy.com,Information Technology,Forest/woodland manager,2026-02-23,,FTE,active
E00312,Tyler Fernandez,tyler.fernandez@meridian-energy.com,Sales & Key Accounts,Human resources officer,2022-08-19,,FTE,active
E00438,Tricia Lopez,tricia.lopez@meridian-energy.com,Operations,Communications engineer,2023-08-12,,FTE,active
E01034,Aaron Russell,aaron.russell@meridian-energy.com,Field Services,"Psychologist, prison and probation servi",2021-07-20,,FTE,active
E00510,Amber Sexton,amber.sexton@meridian-energy.com,Information Technology,Recycling officer,2013-05-30,,FTE,active
E00840,Lisa Raymond,lisa.raymond@meridian-energy.com,Customer Care,Marine scientist,2021-11-02,,FTE,on_leave
E01032,Leonard Proctor,leonard.proctor@meridian-energy.com,Operations,Advertising copywriter,2022-05-18,,FTE,active
E00248,Noah Morris,noah.morris@meridian-energy.com,Finance & Accounting,Commissioning editor,2012-06-30,,FTE,active
E01200,Kevin Vasquez,kevin.vasquez@meridian-energy.com,Operations,Furniture conservator/restorer,2021-05-25,,FTE,active
E00326,Amber Ortiz,amber.ortiz@meridian-energy.com,Customer Care,Futures trader,2018-07-17,,FTE,active
E00424,Kristine Jacobs,kristine.jacobs@meridian-energy.com,Operations,"Surveyor, building control",2025-02-21,,FTE,active
E00806,Aaron Marshall,aaron.marshall@meridian-energy.com,Operations,Airline pilot,2026-01-13,,FTE,active
E00007,Kara Martin,kara.martin@meridian-energy.com,Operations,"Sales professional, IT",2023-10-24,,FTE,active
E00023,James Hernandez,james.hernandez@meridian-energy.com,Field Services,Ranger/warden,2017-06-28,2026-07-07,FTE,terminated
E00944,Paige Andrade,paige.andrade@meridian-energy.com,Operations,"Doctor, hospital",2021-05-16,,FTE,active
E00347,Carla Scott,carla.scott@meridian-energy.com,Engineering,Bookseller,2023-08-05,,FTE,active
E00653,Steve Smith,steve.smith@meridian-energy.com, Engineering ,Land/geomatics surveyor,2023-04-28,,FTE,active
E00626,Xavier Butler,xavier.butler@meridian-energy.com,Customer Care,Electrical engineer,2021-11-14,,Contractor,active
E01145,Timothy Price,timothy.price@meridian-energy.com,Engineering,"Engineer, building services",2025-08-13,,FTE,active
E00480,Lisa Cross,lisa.cross@meridian-energy.com,Field Services,Professor Emeritus,2017-03-06,,FTE,active
E00060,Mark Haynes,mark.haynes@meridian-energy.com,Engineering,"Journalist, magazine",2013-09-09,,Contractor,active
E00786,Emma Daniel,emma.daniel@meridian-energy.com,Engineering,Customer service manager,2016-01-31,,FTE,active
E00619,David Mcintosh,david.mcintosh@meridian-energy.com,Field Services,Sales executive,2016-02-16,,FTE,active
E00740,Jonathan Evans,jonathan.evans@meridian-energy.com,Operations,"Clinical scientist, histocompatibility a",2019-05-21,,FTE,active
E01158,Jessica Harris,jessica.harris@meridian-energy.com,Operations,Furniture designer,2024-01-10,,FTE,active
E00781,Richard Watson,richard.watson@meridian-energy.com,Sales & Key Accounts,Magazine features editor,2026-01-01,,FTE,active
E01000,Melissa Liu,melissa.liu@meridian-energy.com,Finance & Accounting,Actuary,2024-02-08,,FTE,active
E01077,John Jones,john.jones@meridian-energy.com,Finance & Accounting,"Loss adjuster, chartered",2021-10-27,,FTE,active
E00345,Bruce Zuniga,bruce.zuniga@meridian-energy.com,Engineering,Ranger/warden,2025-09-11,,FTE,active
E00769,Thomas Lam,thomas.lam@meridian-energy.com,Field Services,Archaeologist,2020-02-15,,FTE,active
E00514,Sharon Chang,sharon.chang@meridian-energy.com,Operations,Youth worker,2026-05-30,,FTE,active
E01106,Valerie Chase,valerie.chase@meridian-energy.com,Operations,Recycling officer,2020-02-27,,FTE,active
E01041,Tracey Kelly,tracey.kelly@meridian-energy.com,Operations,"Psychologist, counselling",2016-03-18,,FTE,active
E00754,Linda Hudson,linda.hudson@meridian-energy.com,Field Services,Operations geologist,2014-04-20,,FTE,active
E01140,Kaitlyn Collins,kaitlyn.collins@meridian-energy.com,Operations,Economist,2020-11-30,,FTE,active
E00864,Kevin Daniel,kevin.daniel@meridian-energy.com,Engineering,Chief Executive Officer,2015-10-17,,FTE,active
E00096,Brandon Payne,brandon.payne@meridian-energy.com,Field Services,"Engineer, land",2026-01-11,,Contractor,active
E00388,Amy Tran,amy.tran@meridian-energy.com,Engineering,"Engineer, electrical",2018-01-12,,FTE,active
E00776,Chris Burke,chris.burke@meridian-energy.com,Operations,"Doctor, general practice",2019-08-28,,FTE,active
E00735,Sydney Waller,sydney.waller@meridian-energy.com,Operations,Pension scheme manager,2018-05-07,,FTE,active
E01146,Pamela DDS,pamela.dds@meridian-energy.com,Operations,Youth worker,2020-03-06,,FTE,active
E00737,Nathan Blair,nathan.blair@meridian-energy.com,Operations,Best boy,2016-02-11,,FTE,active
E00028,Amanda Ingram,amanda.ingram@meridian-energy.com,Customer Care,Colour technologist,2018-08-14,,FTE,active
E00123,Vincent Acosta,vincent.acosta@meridian-energy.com,Engineering,Chief Technology Officer,2011-11-27,,FTE,active
E00985,Anthony Owens,anthony.owens@meridian-energy.com,OPERATIONS,Bonds trader,2017-05-02,,FTE,active
E00850,Mike Moody,mike.moody@meridian-energy.com,Engineering,Professor Emeritus,2014-12-02,,FTE,active
E00930,Michael Golden,michael.golden@meridian-energy.com,Executive,General practice doctor,2014-07-13,,FTE,active
E00538,Johnny Wilson,johnny.wilson@meridian-energy.com,Engineering,"Education officer, environmental",2012-10-27,,FTE,active
E00002,Joseph Smith,joseph.smith@meridian-energy.com,Operations,Dramatherapist,2014-11-14,,FTE,active
E00609,Timothy IV,timothy.iv@meridian-energy.com,Field Services,Quality manager,2026-07-10,,FTE,active
E00759,Robert Stewart,robert.stewart@meridian-energy.com,Customer Care,Production engineer,2026-04-15,,FTE,active
E00918,Joshua Rogers,joshua.rogers@meridian-energy.com,Operations,Building control surveyor,2019-01-11,,FTE,active
E00305,Jeremy Jones,jeremy.jones@meridian-energy.com,Operations,Building control surveyor,2017-04-01,,FTE,active
E00616,Gary Martin,gary.martin@meridian-energy.com,Field Services,"Psychotherapist, dance movement",2018-04-05,,Contractor,active
E00361,Edward Owens,edward.owens@meridian-energy.com,Operations,Solicitor,2015-10-22,,FTE,active
E01182,Christina Greer,christina.greer@meridian-energy.com,Engineering,"Sound technician, broadcasting/film/vide",2020-11-04,,FTE,active
E00809,Nancy David,nancy.david@meridian-energy.com, Engineering ,Camera operator,2022-01-27,,FTE,active
E00679,Cameron Oconnor,cameron.oconnor@meridian-energy.com,Field Services,"Designer, fashion/clothing",2017-11-24,,Contractor,active
E00215,Omar Mcconnell,omar.mcconnell@meridian-energy.com,Operations,Sales promotion account executive,2013-12-07,,FTE,active
E00780,Erin Brown,erin.brown@meridian-energy.com,Operations,Architect,2017-07-08,,FTE,active
E00726,Alexander Moss,alexander.moss@meridian-energy.com,Field Services,"Psychologist, sport and exercise",2015-05-01,,Contractor,active
E00054,Danielle Peterson,danielle.peterson@meridian-energy.com,Sales & Key Accounts,Ergonomist,2012-12-06,,FTE,active
E00479,Jason Ball,jason.ball@meridian-energy.com,Engineering,Chief Marketing Officer,2018-08-02,,FTE,active
E00399,Susan Wright,susan.wright@meridian-energy.com,Operations,Museum/gallery exhibitions officer,2012-09-23,2026-08-29,FTE,terminated
E00827,Frank Briggs,frank.briggs@meridian-energy.com,Human Resources,Soil scientist,2014-11-17,,FTE,active
E00190,Spencer White,spencer.white@meridian-energy.com,Human Resources,"Engineer, manufacturing",2019-12-24,,FTE,active
E01007,Kenneth Mitchell,kenneth.mitchell@meridian-energy.com,Field Services,"Nurse, children's",2022-07-16,,Contractor,active
E00624,Carolyn Lindsey,carolyn.lindsey@meridian-energy.com,Engineering,Optometrist,2023-02-01,,FTE,active
E00732,Jasmine Bryant,jasmine.bryant@meridian-energy.com,Operations,Set designer,2012-06-11,,FTE,active
E01086,Andrew Soto,andrew.soto@meridian-energy.com,Operations,Naval architect,2022-04-07,,FTE,active
E00365,Gabriel Villa,gabriel.villa@meridian-energy.com,Procurement,Futures trader,2024-03-18,,FTE,active
E00348,James Perez,james.perez@meridian-energy.com,Customer Care,"Optician, dispensing",2020-01-02,,FTE,active
E01035,Sue Campbell,sue.campbell@meridian-energy.com,Field Services,Nature conservation officer,2014-05-22,,FTE,active
E00174,Natalie Sanchez,natalie.sanchez@meridian-energy.com,Sales & Key Accounts,"Engineer, production",2022-03-24,,FTE,active
E00979,Brent Dixon,brent.dixon@meridian-energy.com,Field Services,Insurance underwriter,2022-07-12,,Contractor,active
E00342,Jordan Martinez,jordan.martinez@meridian-energy.com,Customer Care,"Designer, industrial/product",2015-07-18,,Contractor,active
E00233,Catherine Rivera,catherine.rivera@meridian-energy.com,Field Services,IT sales professional,2024-10-12,,FTE,active
E00099,Wayne Ross,wayne.ross@meridian-energy.com,sales & key accounts,Firefighter,2020-01-18,,FTE,active
E00595,Christopher Miller,christopher.miller@meridian-energy.com,Information Technology,"Education officer, museum",2012-04-05,,FTE,active
E00820,Kevin Allison,kevin.allison@meridian-energy.com,Engineering,Chief Marketing Officer,2017-11-12,,Contractor,active
E00336,Robert James,robert.james@meridian-energy.com,Operations,Magazine features editor,2026-01-11,,FTE,active
E01080,Jeanette Dalton,jeanette.dalton@meridian-energy.com,FIELD SERVICES,Research scientist (physical sciences),2015-03-19,,FTE,active
E00415,Robert Dixon,robert.dixon@meridian-energy.com,Customer Care,Tour manager,2024-04-26,,FTE,active
E00694,Vanessa Stephens,vanessa.stephens@meridian-energy.com,Operations,Emergency planning/management officer,2012-02-12,,FTE,active
E00046,Christina Stafford,christina.stafford@meridian-energy.com,Operations,Ceramics designer,2019-09-16,,FTE,active
E00393,Heather Mccarthy,heather.mccarthy@meridian-energy.com,Field Services,Futures trader,2025-05-20,,FTE,active
E00105,Monica Roberts,monica.roberts@meridian-energy.com,Operations,Food technologist,2025-03-13,,FTE,active
E00882,Donna White,donna.white@meridian-energy.com,Field Services,Private music teacher,2012-02-24,,FTE,active
E01004,Heather Vazquez,heather.vazquez@meridian-energy.com,Operations,Astronomer,2015-05-28,,FTE,active
E00599,Brenda Foster,brenda.foster@meridian-energy.com,ENGINEERING,Chief Marketing Officer,2022-03-04,,FTE,active
E00664,Tabitha Ross,tabitha.ross@meridian-energy.com,Legal & Compliance,Transport planner,2022-07-16,,FTE,active
E00959,Darren Murphy,darren.murphy@meridian-energy.com,Human Resources,"Librarian, academic",2019-02-06,,FTE,active
E00738,James Webb,james.webb@meridian-energy.com,Operations,"Social research officer, government",2025-12-05,,FTE,active
E00091,Kayla DDS,kayla.dds@meridian-energy.com,Field Services,Soil scientist,2020-02-29,,FTE,active
E00185,William Simmons,william.simmons@meridian-energy.com,Operations,Farm manager,2014-01-14,,FTE,active
E00958,Emily Horn,emily.horn@meridian-energy.com,Information Technology,"Designer, furniture",2019-08-03,,FTE,active
E00114,Michelle Cruz,michelle.cruz@meridian-energy.com,Operations,Meteorologist,2016-12-04,,FTE,active
E00558,Heather Smith,heather.smith@meridian-energy.com,Information Technology,Secretary/administrator,2020-10-04,,FTE,active
E00512,Kenneth Young,kenneth.young@meridian-energy.com,Sales & Key Accounts,Merchant navy officer,2023-05-17,,FTE,active
E01152,Paula Lane,paula.lane@meridian-energy.com,Executive,Educational psychologist,2023-10-19,,FTE,active
E00456,John Gonzalez,john.gonzalez@meridian-energy.com,Operations,Child psychotherapist,2011-12-19,,FTE,active
E00157,Alexander Bruce,alexander.bruce@meridian-energy.com,Operations,Further education lecturer,2023-05-26,,FTE,active
E00119,Kevin Sawyer,kevin.sawyer@meridian-energy.com,Field Services,Public librarian,2014-08-09,,FTE,active
E01136,Donald Jackson,donald.jackson@meridian-energy.com,Operations,Information officer,2011-12-10,,FTE,active
E00279,Donna Lopez,donna.lopez@meridian-energy.com,Customer Care,"Engineer, technical sales",2015-08-14,,FTE,active
E00477,Paul Lewis,paul.lewis@meridian-energy.com,Customer Care,Chief Technology Officer,2014-02-14,,FTE,active
E01013,Alexandra Perry,alexandra.perry@meridian-energy.com,Operations,Wellsite geologist,2020-06-16,,FTE,active
E01009,Jason Morgan,jason.morgan@meridian-energy.com,Customer Care,Interior and spatial designer,2017-04-06,,FTE,active
E00939,Jennifer Perez,jennifer.perez@meridian-energy.com,Customer Care,"Engineer, energy",2019-01-26,,FTE,active
E00681,Sarah Torres,sarah.torres@meridian-energy.com,field services,Insurance underwriter,2020-05-28,,Contractor,active
E00053,Jason Coleman,jason.coleman@meridian-energy.com,Operations,Health and safety inspector,2021-08-10,,FTE,active
E00760,Teresa Garcia,teresa.garcia@meridian-energy.com,Information Technology,Information systems manager,2012-05-04,,FTE,active
E00364,Monica Dennis,monica.dennis@meridian-energy.com,Operations,Investment analyst,2025-01-30,,FTE,active
E00844,Eric White,eric.white@meridian-energy.com,Operations,Community development worker,2024-02-07,,FTE,active
E00976,Amy Smith,amy.smith@meridian-energy.com,Field Services,Child psychotherapist,2014-04-28,,Contractor,active
E00725,Darryl Washington,darryl.washington@meridian-energy.com,Field Services,Event organiser,2013-08-14,,Contractor,active
E00108,Michael Franklin,michael.franklin@meridian-energy.com,Field Services,Comptroller,2011-11-04,,Contractor,active
E00074,Robert Davis,robert.davis@meridian-energy.com,Operations,"Pharmacist, hospital",2019-07-19,,FTE,active
E00222,Richard Andrews,richard.andrews@meridian-energy.com,Operations,Magazine journalist,2020-01-13,,FTE,active
E00254,Norman Vazquez,norman.vazquez@meridian-energy.com,Field Services,Chief Executive Officer,2024-04-10,,Contractor,active
E00897,Terry Mcgrath,terry.mcgrath@meridian-energy.com,Customer Care,Occupational therapist,2018-10-19,,FTE,active
E01058,Katie Sutton,katie.sutton@meridian-energy.com,Information Technology,Counsellor,2020-10-26,,FTE,active
E00042,Patrick Ramos,patrick.ramos@meridian-energy.com,Finance & Accounting,Controller,2024-01-03,,FTE,active
E00371,Sarah Mccormick,sarah.mccormick@meridian-energy.com,Field Services,Telecommunications researcher,2025-06-16,,FTE,active
E01069,Teresa Rodriguez,teresa.rodriguez@meridian-energy.com,Customer Care,Metallurgist,2014-02-05,,FTE,active
E00998,Amanda Gutierrez,amanda.gutierrez@meridian-energy.com,Customer Care,"Scientist, research (physical sciences)",2023-10-18,,FTE,active
E00660,Joseph Burton,joseph.burton@meridian-energy.com,Field Services,Trade mark attorney,2012-05-14,,Contractor,active
E00752,Kathryn Gordon,kathryn.gordon@meridian-energy.com,Operations,Chartered certified accountant,2013-10-13,,FTE,active
E00251,Michelle Mercado,michelle.mercado@meridian-energy.com,Finance & Accounting,Senior Accountant,2017-03-04,,FTE,active
E00059,Stephanie Stokes,stephanie.stokes@meridian-energy.com,Customer Care,"Editor, commissioning",2014-11-30,,FTE,active
E01155,Michael Le,michael.le@meridian-energy.com,Field Services,Electronics engineer,2024-05-12,,FTE,active
E00971,Natasha Snyder,natasha.snyder@meridian-energy.com,Engineering,Trade mark attorney,2015-04-02,,FTE,active
E01078,Oscar Davis,oscar.davis@meridian-energy.com,Customer Care,Operations geologist,2015-05-08,,FTE,active
E00755,Krista Coleman,krista.coleman@meridian-energy.com,Operations,"Therapist, drama",2026-03-14,,FTE,active
E01169,Jessica Perry,jessica.perry@meridian-energy.com,Operations,Product manager,2020-07-15,,FTE,active
E00349,Kelly James,kelly.james@meridian-energy.com,Field Services,"Teacher, secondary school",2024-11-17,,Contractor,active
E01054,Eugene Mcmahon,eugene.mcmahon@meridian-energy.com,Customer Care,Higher education lecturer,2022-06-22,,FTE,active
E00535,Kelsey Ross,kelsey.ross@meridian-energy.com,Operations,Research scientist (life sciences),2023-12-20,,FTE,active
E00690,Dana Small,dana.small@meridian-energy.com,Operations,Rural practice surveyor,2013-07-14,,FTE,active
E00566,Jack Mann,jack.mann@meridian-energy.com,Legal & Compliance,"Investment banker, corporate",2018-07-04,,FTE,active
E00482,James Summers,james.summers@meridian-energy.com,Operations,Marine scientist,2013-01-21,,FTE,active
E00047,Joe Bryan,joe.bryan@meridian-energy.com,Engineering,Civil Service administrator,2017-06-16,,FTE,active
E00587,Steven Johnson,steven.johnson@meridian-energy.com,Finance & Accounting,Adult nurse,2021-03-11,,FTE,active
E00087,Andrea Fox,andrea.fox@meridian-energy.com,Field Services,Product designer,2018-12-22,,FTE,active
E00920,John Navarro,john.navarro@meridian-energy.com,Sales & Key Accounts,Product manager,2011-10-21,,FTE,active
E00676,Kathleen Santos,kathleen.santos@meridian-energy.com,Field Services,"Education officer, museum",2020-06-10,,Contractor,active
E00902,Vincent Johnson,vincent.johnson@meridian-energy.com,Operations,Industrial buyer,2017-11-26,,FTE,active
E00374,John Reed,john.reed@meridian-energy.com,Field Services,Nutritional therapist,2018-11-24,,FTE,active
E00184,Nicole Washington,nicole.washington@meridian-energy.com,Field Services,Editorial assistant,2018-05-08,,Contractor,active
E00285,Phillip Ballard,phillip.ballard@meridian-energy.com,Field Services,Interpreter,2018-12-16,,FTE,active
E00353,William Gibson,william.gibson@meridian-energy.com,Engineering,"Designer, textile",2025-05-31,,FTE,active
E00757,Christina Ray,christina.ray@meridian-energy.com,customer care,Logistics and distribution manager,2020-04-05,,FTE,active
E01161,Scott Clayton,scott.clayton@meridian-energy.com,Sales & Key Accounts,Emergency planning/management officer,2024-11-14,,FTE,active
E00923,Tyler Andrews,tyler.andrews@meridian-energy.com,Field Services,Make,2017-04-17,,FTE,active
E00502,Christine Zhang,christine.zhang@meridian-energy.com,Customer Care,Sports coach,2020-06-06,,FTE,active
E00270,Benjamin Fischer,benjamin.fischer@meridian-energy.com,Finance & Accounting,Personal assistant,2017-06-14,,FTE,active
E00457,Jeanette Walker,jeanette.walker@meridian-energy.com,Field Services,Town planner,2022-10-15,,FTE,active
E00765,Gregory Anderson,gregory.anderson@meridian-energy.com,Field Services,"Scientist, audiological",2014-03-02,,FTE,active
E00375,William Adams,william.adams@meridian-energy.com,customer care,Metallurgist,2012-12-01,,Contractor,active
E00072,Jessica Schultz,jessica.schultz@meridian-energy.com,Operations,Games developer,2015-01-20,,FTE,active
E00869,Joseph Patel,joseph.patel@meridian-energy.com,Customer Care,"Psychologist, forensic",2018-07-23,,FTE,active
E00879,Christian Allen,christian.allen@meridian-energy.com,Operations,Heritage manager,2019-02-27,,FTE,active
E00819,Kimberly Nunez,kimberly.nunez@meridian-energy.com,Operations,Sales promotion account executive,2020-03-30,,FTE,active
E00955,Matthew Villanueva,matthew.villanueva@meridian-energy.com,Field Services,Hydrogeologist,2013-04-07,,Contractor,active
E00382,Stephanie Massey,stephanie.massey@meridian-energy.com,Engineering,"Buyer, retail",2020-05-05,,FTE,active
E00412,Melissa Smith,melissa.smith@meridian-energy.com,Customer Care,Clothing/textile technologist,2020-03-22,,FTE,active
E00993,Scott Hurley,scott.hurley@meridian-energy.com,Sales & Key Accounts,Location manager,2014-02-20,,FTE,active
E00235,Amanda Wilson,amanda.wilson@meridian-energy.com,Operations,Administrator,2020-08-10,,FTE,active
E00611,Bryan Dickson,bryan.dickson@meridian-energy.com,Field Services,Learning mentor,2019-07-31,,Contractor,active
E00815,Kristin Adkins,kristin.adkins@meridian-energy.com,Sales & Key Accounts,Insurance risk surveyor,2014-08-07,,FTE,active
E01043,Glenn Conner,glenn.conner@meridian-energy.com,Operations,Printmaker,2019-05-04,,FTE,active
E00568,Brian Cunningham,brian.cunningham@meridian-energy.com,Operations,Museum/gallery exhibitions officer,2020-08-16,,FTE,active
E01156,Cheryl Reed,cheryl.reed@meridian-energy.com,Customer Care,"Psychologist, prison and probation servi",2025-11-30,,FTE,active
E01002,Logan DDS,logan.dds@meridian-energy.com,Operations,Colour technologist,2018-11-04,,FTE,active
E00936,John Graves,john.graves@meridian-energy.com,Sales & Key Accounts,Radio broadcast assistant,2014-04-15,,FTE,active
E01168,James Clark,james.clark@meridian-energy.com,Operations,Engineering geologist,2025-07-26,,FTE,active
E00775,Andrea Tucker,andrea.tucker@meridian-energy.com,Customer Care,"Surveyor, quantity",2024-06-09,,FTE,active
E00824,Jessica Johnson,jessica.johnson@meridian-energy.com,Engineering,"Surveyor, insurance",2024-01-16,,FTE,active
E00551,Philip Harmon,philip.harmon@meridian-energy.com,Operations,Multimedia specialist,2018-06-22,,FTE,active
E00241,Hailey Higgins,hailey.higgins@meridian-energy.com,Operations,"Pharmacist, community",2023-11-03,,FTE,active
E01059,Samantha Steele,samantha.steele@meridian-energy.com,Customer Care,Tax adviser,2024-01-22,,Contractor,active
E00693,Matthew Huber,matthew.huber@meridian-energy.com,Operations,Hotel manager,2012-10-18,,FTE,active
E00155,Jonathan Carter,jonathan.carter@meridian-energy.com,Sales & Key Accounts,Legal executive,2022-04-12,,FTE,active
E01124,Melissa Schwartz,melissa.schwartz@meridian-energy.com,Sales & Key Accounts,"Therapist, art",2017-03-24,,FTE,active
E00667,Emily Bray,emily.bray@meridian-energy.com,Customer Care,Radio broadcast assistant,2022-12-05,,Contractor,active
E01051,Emily Torres,emily.torres@meridian-energy.com,Operations,"Psychologist, educational",2020-06-14,,FTE,active
E00792,Candace Hill,candace.hill@meridian-energy.com,Field Services,Magazine features editor,2019-11-05,,Contractor,active
E00571,William Fischer,william.fischer@meridian-energy.com,Information Technology,"Psychotherapist, child",2019-07-09,,FTE,active
E00181,Stephen Davidson,stephen.davidson@meridian-energy.com,Field Services,Armed forces training and education offi,2014-05-02,,FTE,active
E00357,Alexander Hess,alexander.hess@meridian-energy.com,Operations,Management consultant,2014-08-15,,FTE,active
E00741,Wanda Hill,wanda.hill@meridian-energy.com,Operations,Haematologist,2018-01-14,2026-09-08,FTE,terminated
E00332,Stephanie Lee,stephanie.lee@meridian-energy.com,Operations,"Surveyor, land/geomatics",2021-02-04,,FTE,active
E00928,Jose Johnson,jose.johnson@meridian-energy.com,Engineering,Clinical cytogeneticist,2026-01-21,,FTE,active
E00283,Kimberly Stokes,kimberly.stokes@meridian-energy.com,Engineering,Health and safety inspector,2020-03-13,,FTE,active
E00317,Ryan Baker,ryan.baker@meridian-energy.com,Customer Care,"Editor, film/video",2021-10-07,,FTE,active
E00747,Tonya Glenn,tonya.glenn@meridian-energy.com,Customer Care,Fast food restaurant manager,2024-03-17,,FTE,active
E00692,Barbara Estrada,barbara.estrada@meridian-energy.com,Field Services,Telecommunications researcher,2019-02-22,,FTE,active
E01038,Gail Scott,gail.scott@meridian-energy.com,Marketing,"Pharmacist, hospital",2021-03-06,,FTE,active
E00954,Gina Figueroa,gina.figueroa@meridian-energy.com,Operations,Biomedical engineer,2023-05-15,,FTE,active
E01188,April Shaw,april.shaw@meridian-energy.com,Operations,"Engineer, civil (contracting)",2019-12-19,,FTE,active
E00134,Michael Delgado,michael.delgado@meridian-energy.com,Human Resources,Health and safety inspector,2024-02-05,,FTE,active
E00830,Bernard DDS,bernard.dds@meridian-energy.com,Operations,Tourism officer,2019-03-14,,FTE,active
E01060,Amanda Hunter,amanda.hunter@meridian-energy.com,Operations,Control and instrumentation engineer,2013-06-27,,FTE,active
E00805,Patrick Moon,patrick.moon@meridian-energy.com,Operations,Illustrator,2024-08-29,,FTE,active
E00981,Kelli Santos,kelli.santos@meridian-energy.com,Customer Care,Radio producer,2019-12-11,,FTE,active
E01191,Samuel Henderson,samuel.henderson@meridian-energy.com,Operations,Furniture conservator/restorer,2024-10-23,,FTE,active
E00056,Anthony Rowland,anthony.rowland@meridian-energy.com,Operations,Careers information officer,2015-10-06,,FTE,active
E00552,Victoria Terry,victoria.terry@meridian-energy.com,Field Services,Environmental manager,2011-11-26,,Contractor,active
E00027,Brenda Patton,brenda.patton@meridian-energy.com,Operations,Biomedical scientist,2020-10-17,,FTE,active
E00534,Emily Johnson,emily.johnson@meridian-energy.com,Operations,Regulatory affairs officer,2016-05-01,2026-06-13,FTE,terminated
E00794,Joseph Rogers,joseph.rogers@meridian-energy.com,Human Resources,Warehouse manager,2019-05-14,,FTE,active
E00912,Tamara Mendez,tamara.mendez@meridian-energy.com,Operations,"Engineer, structural",2015-03-05,,FTE,active
E00320,Mike Moon,mike.moon@meridian-energy.com,Information Technology,Police officer,2021-06-25,,FTE,active
E00324,Natalie Lamb,natalie.lamb@meridian-energy.com,Operations,Field seismologist,2018-11-23,,FTE,active
E00504,Craig Daniel,craig.daniel@meridian-energy.com,Customer Care,Dentist,2023-04-07,,FTE,active
E00978,Brian Rodriguez,brian.rodriguez@meridian-energy.com,Operations,Insurance broker,2019-07-19,,FTE,active
E00910,Erika Rivera,erika.rivera@meridian-energy.com,Operations,Cartographer,2016-09-03,2026-06-29,FTE,terminated
E00831,Crystal Smith,crystal.smith@meridian-energy.com,Operations,Special effects artist,2013-07-23,,FTE,active
E00156,Brian Maxwell,brian.maxwell@meridian-energy.com,Customer Care,Mental health nurse,2012-10-15,,FTE,active
E00226,Chelsey Mckinney,chelsey.mckinney@meridian-energy.com,Operations,Agricultural consultant,2021-01-26,,FTE,active
E00585,Marissa Smith,marissa.smith@meridian-energy.com,Legal & Compliance,Database administrator,2024-08-09,,FTE,active
E00467,Logan Reese,logan.reese@meridian-energy.com,Finance & Accounting,"Engineer, aeronautical",2023-11-30,,FTE,active
E00933,Angela Jennings,angela.jennings@meridian-energy.com,Operations,Data processing manager,2018-11-30,,FTE,active
E00032,Sara Vincent,sara.vincent@meridian-energy.com,sales & key accounts,Sports coach,2017-07-18,,FTE,active
E00428,Shelly Aguilar,shelly.aguilar@meridian-energy.com,Field Services,Theatre manager,2023-09-08,,Contractor,active
